@relation 'trainwseap-weka.filters.unsupervised.attribute.Remove-R4-5,8,10,15'

@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute confidence numeric
@attribute joy numeric
@attribute isIronic {False,True}
@attribute sadness numeric
@attribute isSubjective {True,False}
@attribute isAgreement {True,False}
@attribute anger numeric
@attribute surprise numeric
@attribute fear numeric
@attribute class {Bot,Human}

@data
NONE,100,0.068939,False,0.116218,False,True,0.148337,0.231964,0.434543,Bot
NONE,100,0.208259,False,0.145602,False,True,0.134742,0.29286,0.218538,Bot
NONE,100,0.093703,False,0.203879,False,True,0.604533,0.020496,0.07739,Bot
P,100,0.092379,False,0.306002,True,True,0.165598,0.058072,0.377949,Bot
P,100,0.060844,False,0.423276,True,True,0.179104,0.225999,0.110777,Bot
P,100,0.191252,False,0.222509,True,True,0.25955,0.205195,0.121494,Bot
NONE,100,0.056079,False,0.348091,False,True,0.510537,0.017861,0.067431,Bot
P+,100,0.327417,False,0.277139,False,True,0.161909,0.033897,0.199638,Bot
NONE,100,0.137452,False,0.210951,False,True,0.202689,0.258136,0.190772,Bot
NONE,100,0.242948,False,0.301401,False,True,0.258073,0.023075,0.174504,Bot
NONE,100,0.328578,False,0.174079,False,True,0.180779,0.161135,0.155429,Bot
P,100,0.397596,False,0.255764,False,True,0.133817,0.042741,0.170081,Bot
N,90,0.116582,False,0.421713,False,True,0.109462,0.266395,0.085849,Bot
N+,100,0.331206,False,0.154863,False,True,0.105178,0.239956,0.168797,Bot
P,100,0.437805,False,0.332223,True,True,0.051652,0.09333,0.08499,Bot
P,100,0.180351,False,0.193385,True,True,0.265268,0.256694,0.104302,Bot
P+,100,0.148682,False,0.491655,True,True,0.179947,0.113325,0.066391,Bot
P+,100,0.384504,False,0.245686,True,True,0.107507,0.180635,0.081668,Bot
P,100,0.014968,False,0.470449,True,True,0.4273,0.008662,0.078621,Bot
P,100,0.214628,False,0.334915,True,True,0.268854,0.065122,0.116481,Bot
NEU,94,0.065058,False,0.482953,True,False,0.336277,0.028395,0.087317,Bot
P,100,0.143471,False,0.218441,True,True,0.253673,0.250421,0.133994,Bot
P,86,0.005253,False,0.121563,True,False,0.82386,0.011454,0.03787,Bot
NEU,94,0.224434,False,0.584575,True,False,0.047781,0.049585,0.093625,Bot
P,100,0.25017,False,0.312149,False,True,0.194303,0.106753,0.136625,Bot
P,92,0.047879,False,0.487172,False,True,0.140872,0.158949,0.165128,Bot
NONE,100,0.082972,False,0.612272,False,True,0.152227,0.012182,0.140347,Bot
P+,98,0.121631,False,0.525754,True,True,0.055834,0.208012,0.088769,Bot
P,100,0.136831,False,0.4488,False,True,0.18565,0.023362,0.205357,Bot
P,100,0.069355,False,0.447743,False,True,0.179067,0.007341,0.296494,Bot
NONE,100,0.150349,False,0.336531,False,True,0.213767,0.065245,0.234109,Bot
N,100,0.040323,False,0.173922,False,True,0.109562,0.013615,0.662578,Bot
NONE,100,0.0276,False,0.364105,True,True,0.178552,0.038253,0.391491,Bot
P+,100,0.3374,False,0.08583,True,True,0.064827,0.07044,0.441503,Bot
NONE,100,0.028346,False,0.059248,False,True,0.383715,0.046366,0.482326,Bot
NONE,100,0.352342,False,0.221161,False,True,0.194261,0.035074,0.197163,Bot
NONE,100,0.115045,False,0.218031,False,True,0.29466,0.047646,0.324618,Bot
N,94,0.121526,False,0.100465,True,False,0.294575,0.261589,0.221846,Bot
NONE,100,0.096228,False,0.094692,False,True,0.075,0.029215,0.704866,Bot
P,100,0.272322,False,0.42133,False,True,0.178993,0.063973,0.06338,Bot
NONE,100,0.112161,False,0.376528,False,True,0.24361,0.115234,0.152467,Bot
P+,98,0.726312,False,0.121886,True,True,0.049618,0.029137,0.073046,Bot
P+,100,0.306419,False,0.049344,True,True,0.045311,0.549459,0.049466,Bot
P,100,0.480456,False,0.064532,True,True,0.037838,0.35584,0.061333,Bot
NONE,100,0.294028,False,0.113406,False,True,0.187165,0.161061,0.244339,Bot
NONE,100,0.044003,False,0.378081,False,True,0.392338,0.032738,0.15284,Bot
NONE,100,0.012921,False,0.146571,False,True,0.507928,0.076296,0.256284,Bot
P,100,0.277664,False,0.260452,True,True,0.101033,0.125556,0.235294,Bot
N+,90,0.028624,False,0.088033,False,True,0.055283,0.196839,0.631221,Bot
N+,100,0.086551,False,0.240105,False,True,0.45424,0.041003,0.178101,Bot
N,100,0.08384,False,0.245004,False,True,0.23276,0.049961,0.388436,Bot
P,100,0.161478,False,0.327728,True,True,0.263349,0.062853,0.184593,Bot
N,90,0.094045,True,0.542563,True,True,0.248773,0.022439,0.09218,Bot
N,100,0.00309,False,0.083666,True,True,0.903191,0.002712,0.007341,Bot
NONE,100,0.156157,False,0.143697,False,True,0.137632,0.079494,0.48302,Bot
N,84,0.006486,True,0.15868,True,False,0.802403,0.015036,0.017394,Bot
NONE,100,0.058917,False,0.117082,False,True,0.736704,0.006183,0.081114,Bot
NONE,100,0.267464,False,0.169992,False,True,0.122427,0.217928,0.222189,Bot
NONE,100,0.252816,False,0.206689,True,True,0.05887,0.212509,0.269116,Bot
NONE,100,0.007611,False,0.301798,True,True,0.490164,0.109118,0.091308,Bot
NONE,100,0.179783,False,0.418873,False,True,0.133635,0.062764,0.204946,Bot
NONE,100,0.148791,False,0.136017,False,True,0.24335,0.036125,0.435717,Bot
NONE,100,0.177863,False,0.144246,False,True,0.135038,0.313738,0.229115,Bot
P+,98,0.089707,False,0.681467,True,True,0.145737,0.016088,0.067001,Bot
N,100,0.066814,False,0.258778,True,True,0.350848,0.010467,0.313093,Bot
NONE,100,0.019322,False,0.481994,True,True,0.097161,0.362421,0.039101,Bot
P,100,0.2658,False,0.111016,True,True,0.099362,0.372321,0.151501,Bot
P,100,0.182301,False,0.154217,True,True,0.170082,0.298054,0.195347,Bot
P+,92,0.019,False,0.445462,True,True,0.422778,0.035849,0.076911,Bot
P,100,0.209312,False,0.144006,True,True,0.171302,0.322785,0.152595,Bot
P,100,0.838393,False,0.056445,True,True,0.028963,0.025537,0.050662,Bot
N,86,0.032999,False,0.549293,False,False,0.275681,0.065978,0.07605,Bot
N,100,0.134712,False,0.271745,False,True,0.293095,0.219063,0.081384,Bot
NEU,94,0.091272,False,0.341755,True,False,0.235324,0.034567,0.297082,Bot
P+,100,0.046866,False,0.425507,True,True,0.384687,0.041089,0.101851,Bot
N,97,0.462372,False,0.330654,False,True,0.066693,0.056682,0.083599,Bot
NONE,100,0.204964,False,0.15968,False,True,0.175397,0.220682,0.239278,Bot
NONE,100,0.26628,False,0.319247,False,True,0.094541,0.237692,0.082241,Bot
NONE,100,0.308769,False,0.152985,False,True,0.078899,0.288638,0.170708,Bot
NONE,100,0.033814,False,0.284812,False,True,0.15803,0.292052,0.231292,Bot
P,100,0.059667,False,0.373383,False,True,0.48336,0.022886,0.060703,Bot
NONE,100,0.229957,False,0.108302,False,True,0.473379,0.047527,0.140834,Bot
P,100,0.200026,False,0.094089,True,True,0.073504,0.487558,0.144824,Bot
P+,100,0.207385,False,0.231743,True,True,0.09233,0.368429,0.100113,Bot
N,100,0.223647,False,0.235411,True,True,0.216351,0.116213,0.208379,Bot
NONE,100,0.234086,False,0.138213,False,True,0.101849,0.077519,0.448333,Bot
P+,100,0.472489,False,0.145917,False,True,0.075287,0.22901,0.077297,Bot
P,100,0.534892,False,0.10257,False,True,0.081887,0.155439,0.125213,Bot
NONE,100,0.030762,False,0.218119,True,True,0.050227,0.642696,0.058196,Bot
P+,100,0.257011,False,0.1142,False,True,0.153866,0.296181,0.178742,Bot
P,100,0.125936,False,0.12415,True,True,0.289141,0.068172,0.392601,Bot
P,100,0.196414,False,0.326175,False,True,0.26382,0.060031,0.153559,Bot
NONE,100,0.187707,False,0.139442,False,True,0.113795,0.321042,0.238013,Bot
P,97,0.03965,False,0.569158,True,True,0.154543,0.018755,0.217893,Bot
NONE,100,0.168488,False,0.138983,False,True,0.139366,0.352742,0.200422,Bot
P,100,0.249584,False,0.053697,False,True,0.03795,0.025859,0.63291,Bot
N,92,0.024866,False,0.146411,True,True,0.465165,0.163189,0.200368,Bot
P+,98,0.130498,False,0.427556,False,True,0.191677,0.171767,0.078502,Bot
P+,92,0.016251,False,0.644527,True,True,0.09987,0.185275,0.054076,Bot
P+,100,0.078536,False,0.513104,True,True,0.077062,0.132266,0.199032,Bot
P,100,0.173717,False,0.305791,False,True,0.383437,0.057228,0.079828,Bot
N,100,0.054102,False,0.46268,True,True,0.234681,0.041945,0.206592,Bot
P,100,0.24044,False,0.317524,False,True,0.096606,0.152309,0.193122,Bot
NONE,100,0.27005,False,0.116408,False,True,0.061323,0.303426,0.248793,Bot
N,92,0.505953,False,0.259928,False,True,0.090284,0.082076,0.061759,Bot
NONE,100,0.153564,False,0.26315,False,True,0.274908,0.135439,0.172939,Bot
P,100,0.130313,False,0.180558,True,True,0.183271,0.374256,0.131602,Bot
P,100,0.420803,False,0.212359,False,True,0.10574,0.120006,0.141093,Bot
N,100,0.016034,False,0.752876,True,True,0.065539,0.014392,0.151158,Bot
NONE,100,0.097752,False,0.47112,False,True,0.135068,0.015471,0.280589,Bot
NONE,100,0.071772,False,0.343532,False,True,0.17779,0.177488,0.229418,Bot
NONE,100,0.214697,False,0.141542,False,True,0.125297,0.332317,0.186146,Bot
NEU,94,0.058766,False,0.578399,True,False,0.237534,0.07907,0.046232,Bot
NONE,100,0.047082,False,0.087576,False,True,0.08054,0.126815,0.657988,Bot
P+,100,0.469165,False,0.146779,True,True,0.140855,0.1123,0.1309,Bot
N+,92,0.063268,False,0.31678,True,True,0.323912,0.20093,0.09511,Bot
P,100,0.205547,False,0.064821,True,True,0.047639,0.610489,0.071505,Bot
P+,100,0.633289,False,0.052288,True,True,0.012698,0.189554,0.112171,Bot
NONE,100,0.051535,False,0.274046,False,True,0.475271,0.095768,0.103381,Bot
N,92,0.088806,False,0.174273,True,True,0.072381,0.300629,0.363911,Bot
P,100,0.19625,False,0.120806,False,True,0.08933,0.045802,0.54781,Bot
P+,100,0.327417,False,0.277139,False,True,0.161909,0.033897,0.199638,Bot
P+,100,0.41024,False,0.240599,True,True,0.104846,0.160977,0.083338,Bot
N+,100,0.041584,False,0.163056,False,True,0.495335,0.072332,0.227693,Bot
P+,100,0.613651,False,0.038513,True,True,0.020403,0.243665,0.083769,Bot
N,100,0.023967,False,0.654833,True,True,0.180795,0.030249,0.110157,Bot
P,97,0.048528,False,0.6518,True,True,0.170186,0.084954,0.044533,Bot
NONE,100,0.226167,False,0.112487,False,True,0.132663,0.341542,0.187142,Bot
N,97,0.093386,False,0.561608,True,True,0.163968,0.087891,0.093147,Bot
P,100,0.13508,False,0.124191,True,True,0.250379,0.024667,0.465682,Bot
P,100,0.320681,False,0.177139,True,True,0.055403,0.385424,0.061353,Bot
NONE,100,0.097752,False,0.47112,False,True,0.135068,0.015471,0.280589,Bot
N,100,0.182567,False,0.365252,False,True,0.072677,0.089496,0.290008,Bot
N,100,0.018661,False,0.311188,False,True,0.470816,0.084978,0.114357,Bot
N+,100,0.016251,False,0.836138,True,True,0.087071,0.029221,0.031318,Bot
NONE,100,0.160086,False,0.231866,False,True,0.248226,0.180383,0.179438,Bot
NONE,100,0.037846,False,0.568468,False,True,0.066759,0.005043,0.321883,Bot
NONE,100,0.398921,False,0.208077,False,True,0.09705,0.097213,0.198738,Bot
P,100,0.209312,False,0.144006,True,True,0.171302,0.322785,0.152595,Bot
NONE,100,0.15092,False,0.190756,False,True,0.115825,0.397196,0.145303,Bot
NONE,100,0.343096,False,0.256685,False,True,0.144404,0.111967,0.143849,Bot
N,100,0.187132,False,0.348786,False,True,0.160391,0.011899,0.291792,Bot
NONE,100,0.066664,False,0.480212,False,True,0.329314,0.017715,0.106095,Bot
P,100,0.097377,False,0.270056,True,True,0.272941,0.020609,0.339015,Bot
N+,100,0.035686,False,0.225318,True,True,0.627403,0.015717,0.095876,Bot
N,100,0.00542,False,0.165563,True,True,0.750012,0.001167,0.077838,Bot
P,100,0.094132,False,0.413855,False,True,0.086817,0.006568,0.398629,Bot
NONE,100,0.044681,False,0.108698,False,True,0.08814,0.116352,0.642129,Bot
P,92,0.15457,False,0.342982,True,True,0.078828,0.348514,0.075106,Bot
N+,100,0.031774,False,0.342666,True,True,0.545326,0.034116,0.046117,Bot
NONE,100,0.1932,False,0.101943,False,True,0.156143,0.030308,0.518405,Bot
P+,100,0.055021,False,0.310457,True,True,0.185665,0.090538,0.358319,Bot
P+,98,0.02452,False,0.475301,False,True,0.213912,0.120301,0.165967,Human
P,100,0.422191,False,0.097739,False,True,0.061514,0.355778,0.062779,Human
P,100,0.02343,False,0.202305,True,True,0.077292,0.004712,0.692261,Human
NONE,100,0.522957,False,0.160588,False,True,0.078595,0.06216,0.1757,Human
NONE,100,0.187796,False,0.17521,False,True,0.171034,0.194537,0.271423,Human
NONE,100,0.115298,False,0.405509,False,True,0.063873,0.017194,0.398124,Human
P,100,0.040915,False,0.62844,True,True,0.159627,0.01306,0.157957,Human
NONE,100,0.199446,False,0.168341,False,True,0.177027,0.212283,0.242904,Human
NONE,100,0.07121,False,0.343659,False,True,0.478011,0.049014,0.058105,Human
NONE,100,0.190428,False,0.212099,False,True,0.352835,0.0242,0.220438,Human
NONE,100,0.210115,False,0.239167,False,True,0.217398,0.144253,0.189068,Human
NONE,100,0.078635,False,0.534699,False,True,0.083927,0.008897,0.293842,Human
N,92,0.059482,False,0.383185,True,True,0.294524,0.0243,0.238509,Human
N,92,0.126997,False,0.511961,False,True,0.169326,0.047679,0.144037,Human
NONE,100,0.369732,False,0.109273,False,True,0.112797,0.064568,0.34363,Human
P,94,0.475068,False,0.118625,True,False,0.036793,0.241833,0.127681,Human
P+,100,0.04824,False,0.635255,True,True,0.165077,0.01582,0.135609,Human
NONE,100,0.011031,False,0.316946,False,True,0.528466,0.002518,0.141039,Human
P,100,0.076819,False,0.608019,False,True,0.101899,0.011053,0.202211,Human
P,100,0.043343,False,0.208147,True,True,0.531053,0.035187,0.182271,Human
P,100,0.03624,False,0.423223,False,True,0.271277,0.001812,0.267449,Human
P,100,0.029266,False,0.641713,False,True,0.171342,0.030779,0.126901,Human
N,100,0.127919,False,0.273497,False,True,0.143155,0.305848,0.14958,Human
NONE,100,0.089776,False,0.418757,False,True,0.22378,0.008521,0.259165,Human
NONE,100,0.116503,False,0.372074,False,True,0.176618,0.032753,0.302052,Human
N,100,0.061774,False,0.559209,True,True,0.138196,0.052399,0.188422,Human
N+,97,0.029345,False,0.6524,True,True,0.198584,0.092675,0.026996,Human
NONE,100,0.047583,False,0.441136,False,True,0.131064,0.007707,0.37251,Human
P,100,0.020598,False,0.281075,False,True,0.096908,0.015621,0.585798,Human
NONE,100,0.091543,False,0.348207,False,True,0.22808,0.223463,0.108708,Human
NONE,100,0.223097,False,0.361943,False,True,0.140287,0.157192,0.117481,Human
P,97,0.076556,False,0.21423,False,True,0.271237,0.009378,0.428599,Human
P,94,0.261198,False,0.357551,False,False,0.179362,0.040902,0.160987,Human
NONE,100,0.206658,False,0.163273,False,True,0.190997,0.210881,0.228191,Human
NONE,100,0.074,False,0.522882,False,True,0.088528,0.006699,0.307892,Human
P,94,0.167792,False,0.289555,True,False,0.110177,0.36337,0.069107,Human
NONE,100,0.177367,False,0.315472,True,True,0.295458,0.101207,0.110495,Human
NONE,100,0.293383,False,0.160883,False,True,0.08048,0.295776,0.169479,Human
NONE,100,0.230444,False,0.136536,False,True,0.123214,0.327559,0.182248,Human
NONE,100,0.090454,False,0.320338,False,True,0.305902,0.071265,0.21204,Human
NONE,100,0.023343,False,0.129914,False,True,0.736704,0.074959,0.03508,Human
N,92,0.354678,False,0.150383,True,True,0.047068,0.311953,0.135918,Human
P,100,0.551461,False,0.239791,False,True,0.04417,0.09701,0.067568,Human
P,98,0.077473,False,0.569419,True,True,0.155095,0.006446,0.191567,Human
NONE,100,0.032935,False,0.127431,False,True,0.252703,0.229074,0.357856,Human
NONE,100,0.356982,False,0.21295,False,True,0.045758,0.202973,0.181337,Human
N,100,0.092568,False,0.420459,True,True,0.066945,0.01862,0.401409,Human
NONE,100,0.068279,False,0.122987,False,True,0.109754,0.467789,0.231191,Human
N,92,0.01673,False,0.415159,True,True,0.492863,0.020472,0.054776,Human
NONE,100,0.212533,False,0.327067,False,True,0.075673,0.12264,0.262087,Human
P+,98,0.619131,False,0.036607,False,True,0.012321,0.154829,0.177112,Human
P+,98,0.074952,False,0.21657,True,True,0.071089,0.611859,0.02553,Human
P+,98,0.093538,False,0.585455,True,True,0.073418,0.048775,0.198813,Human
N,100,0.784813,False,0.100767,False,True,0.028845,0.027435,0.05814,Human
P,100,0.293189,False,0.254015,False,True,0.310228,0.04986,0.092707,Human
P,100,0.131739,False,0.453821,False,True,0.102997,0.018795,0.292649,Human
NONE,100,0.089259,False,0.516795,False,True,0.150773,0.01233,0.230843,Human
NONE,100,0.059435,False,0.16917,False,True,0.104587,0.475872,0.190936,Human
P,91,0.052096,False,0.443947,True,False,0.069593,0.350721,0.083642,Human
P,100,0.779026,False,0.128682,False,True,0.026471,0.013931,0.05189,Human
N,100,0.010116,False,0.615936,True,True,0.252725,0.007541,0.113683,Human
P,100,0.462095,False,0.110149,True,True,0.118561,0.230754,0.07844,Human
P+,98,0.154028,False,0.47652,True,True,0.085655,0.024966,0.258832,Human
NONE,100,0.07563,False,0.145688,False,True,0.102087,0.56551,0.111085,Human
N+,100,0.09214,False,0.441773,False,True,0.075414,0.281325,0.109349,Human
N,100,0.056563,False,0.53738,True,True,0.111922,0.152185,0.14195,Human
P,100,0.959944,False,0.004958,False,True,0.001846,0.017125,0.016127,Human
N,100,0.029233,False,0.15332,False,True,0.70814,0.072324,0.036983,Human
N,94,0.061478,False,0.40597,False,False,0.122817,0.009673,0.400063,Human
N,100,0.020539,False,0.298459,True,True,0.509676,0.010151,0.161177,Human
NONE,100,0.121441,False,0.255817,False,True,0.118181,0.365308,0.139253,Human
NONE,100,0.193213,False,0.170894,False,True,0.196936,0.224829,0.214128,Human
NONE,100,0.057744,False,0.118922,False,True,0.06418,0.592329,0.166825,Human
N+,100,0.146862,False,0.243458,False,True,0.343937,0.107698,0.158045,Human
NONE,100,0.247798,False,0.162654,False,True,0.114263,0.21837,0.256915,Human
NONE,100,0.040986,False,0.517634,False,True,0.181085,0.008496,0.251799,Human
P,100,0.536949,False,0.158429,False,True,0.038802,0.1778,0.088021,Human
N+,100,0.061041,False,0.104831,False,True,0.762684,0.020675,0.05077,Human
NONE,100,0.152391,False,0.192511,False,True,0.155017,0.32468,0.175401,Human
N,100,0.003511,False,0.19161,False,True,0.778385,0.005333,0.02116,Human
N,100,0.134936,False,0.365676,False,True,0.25713,0.123776,0.118482,Human
N+,100,0.068066,False,0.376655,False,True,0.349573,0.029906,0.175799,Human
N,100,0.047091,False,0.657707,True,True,0.102614,0.122158,0.070429,Human
NONE,100,0.187086,False,0.187899,False,True,0.261407,0.104981,0.258626,Human
P,100,0.120255,False,0.509052,True,True,0.120221,0.00668,0.243793,Human
NONE,100,0.326997,False,0.318581,False,True,0.097105,0.134467,0.12285,Human
P+,100,0.785595,False,0.007425,True,True,0.003253,0.138285,0.065441,Human
P+,100,0.091028,False,0.553505,False,True,0.18456,0.007601,0.163306,Human
N+,100,0.021606,False,0.371173,False,True,0.081622,0.005718,0.519881,Human
NONE,100,0.291681,False,0.207774,False,True,0.100075,0.257174,0.143295,Human
N,100,0.21791,False,0.373253,False,True,0.077939,0.064552,0.266347,Human
NONE,100,0.039421,False,0.505508,False,True,0.148749,0.013516,0.292806,Human
NONE,100,0.047066,False,0.387335,False,True,0.228381,0.005539,0.331678,Human
N,86,0.049283,False,0.306885,False,False,0.522286,0.023174,0.098373,Human
NONE,100,0.134273,False,0.429602,False,True,0.222748,0.041126,0.172251,Human
NONE,100,0.05548,False,0.539029,False,True,0.08727,0.274192,0.044029,Human
NONE,100,0.119964,False,0.368025,False,True,0.179393,0.206895,0.125722,Human
P,100,0.187816,False,0.322283,True,True,0.116809,0.102037,0.271055,Human
P,100,0.650726,False,0.105716,True,True,0.026348,0.1879,0.02931,Human
NONE,100,0.423594,False,0.242824,False,True,0.082654,0.043706,0.207221,Human
NONE,100,0.0504,False,0.255743,False,True,0.109546,0.524416,0.059894,Human
P,92,0.012849,False,0.166505,True,True,0.165338,0.551857,0.103452,Human
P,100,0.152826,False,0.204333,True,True,0.397699,0.047583,0.197559,Human
NONE,100,0.057646,False,0.489416,True,True,0.09611,0.273541,0.083288,Human
NEU,94,0.098136,False,0.375842,True,False,0.182743,0.246577,0.096702,Human
N+,100,0.03151,False,0.745878,False,True,0.120328,0.004001,0.098282,Human
P,100,0.076754,False,0.377153,False,True,0.158499,0.289415,0.098179,Human
NONE,100,0.053305,False,0.582976,False,True,0.073291,0.007973,0.282455,Human
NONE,100,0.060983,False,0.370424,False,True,0.16292,0.009149,0.396524,Human
NONE,100,0.261844,False,0.341839,False,True,0.06859,0.071932,0.255796,Human
NEU,94,0.13039,False,0.667969,True,False,0.03616,0.109833,0.055648,Human
NONE,100,0.204964,False,0.15968,False,True,0.175397,0.220682,0.239278,Human
NONE,100,0.06048,False,0.150344,False,True,0.086403,0.366199,0.336574,Human
NONE,100,0.178546,False,0.1648,False,True,0.140166,0.237179,0.279309,Human
NONE,100,0.138187,False,0.180166,False,True,0.275609,0.212023,0.194015,Human
P,100,0.348771,False,0.121423,True,True,0.050073,0.413406,0.066327,Human
NONE,100,0.024452,False,0.228922,False,True,0.142668,0.003127,0.600831,Human
P,100,0.172138,False,0.202045,False,True,0.13928,0.32526,0.161277,Human
N,100,0.025643,False,0.6323,False,True,0.094457,0.017928,0.229673,Human
NONE,100,0.165022,False,0.336307,False,True,0.361802,0.08141,0.05546,Human
NONE,100,0.039197,False,0.212119,False,True,0.556865,0.077072,0.114747,Human
NONE,100,0.0149,False,0.72039,False,True,0.129574,0.005565,0.12957,Human
NONE,100,0.066136,False,0.571061,False,True,0.147532,0.012115,0.203155,Human
